Filetime;VL-Temperatur (Soll);VL-Temperatur (Ist);RL-Temperatur (Ist);Öffnung des Durchgangsventils (Soll)
132912187203830000;35;29.7;30;5.86407042
132912187203930000;35;29.7;30;5.86407042
132912187204030000;35;29.7;30;5.86407042
132912187204130000;35;29.7;30;5.808862
132912187204230000;35;29.7;30;5.808862
132912187204330000;35;29.7;30;5.808862
132912187204430000;35;29.7;30;5.808862
132912187204530000;35;29.7;30;5.808862
132912187204630000;35;29.7;30;5.753654
132912187204730000;35;29.7;30;5.753654
132912187204830000;35;29.7;30;5.753654
132912187204930000;35;29.7;30;5.753654
132912187205030000;35;29.7;30;5.753654
132912187205130000;35;29.7;30;5.698446
132912187205230000;35;29.7;30;5.698446
132912187205330000;35;29.7;30;5.698446
132912187205430000;35;29.7;30;5.698446
132912187205530000;35;29.7;30;5.698446
132912187205630000;35;29.7;30;5.643237
132912187205730000;35;29.7;30;5.643237
132912187205830000;35;29.7;30;5.643237
132912187205930000;35;29.7;30;5.643237
132912187206030000;35;29.7;30;5.643237
132912187206130000;35;29.7;30;5.588029
132912187206230000;35;29.7;30;5.588029
132912187206330000;35;29.7;30;5.588029
132912187206430000;35;29.7;30;5.588029
132912187206530000;35;29.7;30;5.588029
132912187206630000;35;29.7;30;5.5328207
132912187206730000;35;29.7;30;5.5328207
132912187206830000;35;29.7;30;5.5328207
132912187206930000;35;29.7;30;5.5328207
132912187207030000;35;29.7;30;5.5328207
132912187207130000;35;29.7;30;5.4776125
132912187207230000;35;29.7;30;5.4776125
132912187207330000;35;29.7;30;5.4776125
132912187207430000;35;29.7;30;5.4776125
132912187207530000;35;29.7;30;5.4776125
132912187207630000;35;29.7;30;5.422404
132912187207730000;35;29.7;30;5.422404
132912187207830000;35;29.7;30;5.422404
132912187207930000;35;29.7;30;5.422404
132912187208030000;35;29.7;30;5.422404
132912187208130000;35;29.7;30;5.36719561
132912187208230000;35;29.7;30;5.36719561
132912187208330000;35;29.7;30;5.36719561
132912187208430000;35;29.7;30;5.36719561
132912187208530000;35;29.7;30;5.36719561
132912187208630000;35;29.7;30;5.3119874
132912187208730000;35;29.7;30;5.3119874
132912187208830000;35;29.7;30;5.3119874
132912187208930000;35;29.7;30;5.3119874
132912187209030000;35;29.7;30;5.3119874
132912187209130000;35;29.7;30;5.256779
132912187209230000;35;29.7;30;5.256779
132912187209330000;35;29.7;30;5.256779
132912187209430000;35;29.7;30;5.256779
132912187209530000;35;29.7;30;5.256779
132912187209630000;35;29.7;30;5.20157051
132912187209730000;35;29.7;30;5.20157051
132912187209830000;35;29.7;30;5.20157051
132912187209930000;35;29.7;30;5.20157051
132912187210030000;35;29.7;30;5.20157051
132912187210130000;35;29.7;30;5.1463623
132912187210230000;35;29.7;30;5.1463623
132912187210330000;35;29.7;30;5.1463623
132912187210430000;35;29.7;30;5.1463623
132912187210530000;35;29.7;30;5.1463623
132912187210630000;35;29.7;30;5.091154
132912187210730000;35;29.7;30;5.091154
132912187210830000;35;29.7;30;5.091154
132912187210930000;35;29.7;30;5.091154
132912187211030000;35;29.7;30;5.091154
132912187211130000;35;29.7;30;5.035946
132912187211230000;35;29.7;30;5.035946
132912187211330000;35;29.7;30;5.035946
132912187211430000;35;29.7;30;5.035946
132912187211530000;35;29.7;30;5.035946
132912187211630000;35;29.7;30;4.980737
132912187211730000;35;29.7;30;4.980737
132912187211830000;35;29.7;30;4.980737
132912187211930000;35;29.7;30;4.980737
132912187212030000;35;29.7;30;4.980737
132912187212130000;35;29.7;30;4.925529
132912187212230000;35;29.7;30;4.925529
132912187212330000;35;29.7;30;4.925529
132912187212430000;35;29.7;30;4.925529
132912187212530000;35;29.7;30;4.925529
132912187212630000;35;29.7;30;4.870321
132912187212730000;35;29.7;30;4.870321
132912187212830000;35;29.7;30;4.870321
132912187212930000;35;29.7;30;4.870321
132912187213030000;35;29.7;30;4.870321
132912187213130000;35;29.7;30;4.81511259
132912187213230000;35;29.7;30;4.81511259
132912187213330000;35;29.7;30;4.81511259
132912187213430000;35;29.7;30;4.81511259
132912187213530000;35;29.7;30;4.81511259
132912187213630000;35;29.7;30;4.759904
132912187213730000;35;29.7;30;4.759904
132912187213830000;35;29.7;30;4.759904
132912187213930000;35;29.7;30;4.759904
132912187214030000;35;29.7;30;4.759904
132912187214130000;35;29.7;30;4.7046957
132912187214230000;35;29.7;30;4.7046957
132912187214330000;35;29.7;30;4.7046957
132912187214430000;35;29.7;30;4.7046957
132912187214530000;35;29.7;30;4.7046957
