Filetime;VL-Temperatur (Soll);VL-Temperatur (Ist);RL-Temperatur (Ist);Öffnung des Durchgangsventils (Soll)
132912193712830000;35;35.2;34.6;7.92707872
132912193712930000;35;35.2;34.6;7.92707872
132912193713030000;35;35.2;34.6;7.92707872
132912193713130000;35;35.2;34.6;7.92707872
132912193713230000;35;35.2;34.6;7.92499542
132912193713330000;35;35.2;34.6;7.92499542
132912193713430000;35;35.2;34.6;7.92499542
132912193713530000;35;35.2;34.6;7.92499542
132912193713630000;35;35.2;34.6;7.92499542
132912193713730000;35;35.2;34.6;7.922912
132912193713830000;35;35.2;34.6;7.922912
132912193713930000;35;35.2;34.6;7.922912
132912193714030000;35;35.2;34.6;7.922912
132912193714130000;35;35.2;34.6;7.922912
132912193714230000;35;35.2;34.6;7.92082834
132912193714330000;35;35.2;34.6;7.92082834
132912193714430000;35;35.2;34.6;7.92082834
132912193714530000;35;35.2;34.6;7.92082834
132912193714630000;35;35.2;34.6;7.92082834
132912193714730000;35;35.2;34.6;7.918745
132912193714830000;35;35.2;34.6;7.918745
132912193714930000;35;35.2;34.6;7.918745
132912193715030000;35;35.2;34.6;7.918745
132912193715130000;35;35.2;34.6;7.918745
132912193715230000;35;35.2;34.6;7.91666174
132912193715330000;35;35.2;34.6;7.91666174
132912193715430000;35;35.2;34.6;7.91666174
132912193715530000;35;35.2;34.6;7.91666174
132912193715630000;35;35.2;34.6;7.91666174
132912193715730000;35;35.2;34.6;7.91457844
132912193715830000;35;35.2;34.6;7.91457844
132912193715930000;35;35.2;34.6;7.91457844
132912193716030000;35;35.2;34.6;7.91457844
132912193716130000;35;35.2;34.6;7.91457844
132912193716230000;35;35.2;34.6;7.912495
132912193716330000;35;35.2;34.6;7.912495
132912193716430000;35;35.2;34.6;7.912495
132912193716530000;35;35.2;34.6;7.912495
132912193716630000;35;35.2;34.6;7.912495
132912193716730000;35;35.2;34.6;7.910412
132912193716830000;35;35.2;34.6;7.910412
132912193716930000;35;35.2;34.6;7.910412
132912193717030000;35;35.2;34.6;7.910412
132912193717130000;35;35.2;34.6;7.910412
132912193717230000;35;35.2;34.6;7.90832853
132912193717330000;35;35.2;34.6;7.90832853
132912193717430000;35;35.2;34.6;7.90832853
132912193717530000;35;35.2;34.6;7.90832853
132912193717630000;35;35.2;34.6;7.90832853
132912193717730000;35;35.2;34.6;7.906245
132912193717830000;35;35.2;34.6;7.906245
132912193717930000;35;35.2;34.6;7.906245
132912193718030000;35;35.2;34.6;7.906245
132912193718130000;35;35.2;34.6;7.906245
132912193718230000;35;35.2;34.6;7.904162
132912193718330000;35;35.2;34.6;7.904162
132912193718430000;35;35.2;34.6;7.904162
132912193718530000;35;35.2;34.6;7.904162
132912193718630000;35;35.2;34.6;7.904162
132912193718730000;35;35.2;34.6;7.90207863
132912193718830000;35;35.2;34.6;7.90207863
132912193718930000;35;35.2;34.6;7.90207863
132912193719030000;35;35.2;34.6;7.90207863
132912193719130000;35;35.2;34.6;7.90207863
132912193719230000;35;35.2;34.6;7.89999533
132912193719330000;35;35.2;34.6;7.89999533
132912193719430000;35;35.2;34.6;7.89999533
132912193719530000;35;35.2;34.6;7.89999533
132912193719630000;35;35.2;34.6;7.89999533
132912193719730000;35;35.2;34.6;7.897912
132912193719830000;35;35.2;34.6;7.897912
132912193719930000;35;35.2;34.6;7.897912
132912193720030000;35;35.2;34.6;7.897912
132912193720130000;35;35.2;34.6;7.897912
132912193720230000;35;35.2;34.6;7.89582825
132912193720330000;35;35.2;34.6;7.89582825
132912193720430000;35;35.2;34.6;7.89582825
132912193720530000;35;35.2;34.6;7.89582825
132912193720630000;35;35.2;34.6;7.89582825
132912193720730000;35;35.2;34.6;7.893745
132912193720830000;35;35.2;34.6;7.893745
132912193720930000;35;35.2;34.6;7.893745
132912193721030000;35;35.2;34.6;7.893745
132912193721130000;35;35.2;34.6;7.893745
132912193721230000;35;35.2;34.6;7.89166164
132912193721330000;35;35.2;34.6;7.89166164
132912193721430000;35;35.2;34.6;7.89166164
132912193721530000;35;35.2;34.6;7.89166164
132912193721630000;35;35.2;34.6;7.89166164
132912193721730000;35;35.2;34.6;7.88957834
132912193721830000;35;35.2;34.6;7.88957834
132912193721930000;35;35.2;34.6;7.88957834
132912193722030000;35;35.2;34.6;7.88957834
132912193722130000;35;35.2;34.6;7.88957834
132912193722230000;35;35.2;34.6;7.887495
132912193722330000;35;35.2;34.6;7.887495
132912193722430000;35;35.2;34.6;7.887495
132912193722530000;35;35.2;34.6;7.887495
132912193722630000;35;35.2;34.6;7.887495
132912193722730000;35;35.2;34.6;7.88541174
132912193722830000;35;35.2;34.6;7.88541174
132912193722930000;35;35.2;34.6;7.88541174
132912193723030000;35;35.2;34.6;7.88541174
132912193723130000;35;35.2;34.6;7.88541174
132912193723230000;35;35.2;34.6;7.88332844
132912193723330000;35;35.2;34.6;7.88332844
132912193723430000;35;35.2;34.6;7.88332844
132912193723530000;35;35.2;34.6;7.88332844
132912193723630000;35;35.2;34.6;7.88332844
132912193723730000;35;35.2;34.6;7.881245
132912193723830000;35;35.2;34.6;7.881245
132912193723930000;35;35.2;34.6;7.881245
132912193724030000;35;35.2;34.6;7.881245
132912193724130000;35;35.2;34.6;7.881245
132912193724230000;35;35.2;34.6;7.879162
132912193724330000;35;35.2;34.6;7.879162
132912193724430000;35;35.2;34.6;7.879162
132912193724530000;35;35.2;34.6;7.879162
132912193724630000;35;35.2;34.6;7.879162
132912193724730000;35;35.2;34.6;7.87707853
132912193724830000;35;35.2;34.6;7.87707853
132912193724930000;35;35.2;34.6;7.87707853
132912193725030000;35;35.2;34.6;7.87707853
132912193725130000;35;35.2;34.6;7.87707853
132912193725230000;35;35.2;34.6;7.874995
132912193725330000;35;35.2;34.6;7.874995
132912193725430000;35;35.2;34.6;7.874995
132912193725530000;35;35.2;34.6;7.874995
132912193725630000;35;35.2;34.6;7.874995
132912193725730000;35;35.2;34.6;7.872912
132912193725830000;35;35.2;34.6;7.872912
132912193725930000;35;35.2;34.6;7.872912
132912193726030000;35;35.2;34.6;7.872912
132912193726130000;35;35.2;34.6;7.872912
132912193726230000;35;35.2;34.6;7.870828
132912193726330000;35;35.2;34.6;7.870828
132912193726430000;35;35.2;34.6;7.870828
132912193726530000;35;35.2;34.6;7.870828
132912193726630000;35;35.2;34.6;7.870828
132912193726730000;35;35.2;34.6;7.868745
132912193726830000;35;35.2;34.6;7.868745
132912193726930000;35;35.2;34.6;7.868745
132912193727030000;35;35.2;34.6;7.868745
132912193727130000;35;35.2;34.6;7.868745
132912193727230000;35;35.2;34.6;7.86666155
132912193727330000;35;35.2;34.6;7.86666155
132912193727430000;35;35.2;34.6;7.86666155
132912193727530000;35;35.2;34.6;7.86666155
132912193727630000;35;35.2;34.6;7.86666155
132912193727730000;35;35.2;34.6;7.86457825
132912193727830000;35;35.2;34.6;7.86457825
132912193727930000;35;35.2;34.6;7.86457825
132912193728030000;35;35.2;34.6;7.86457825
132912193728130000;35;35.2;34.6;7.86457825
132912193728230000;35;35.2;34.6;7.862495
132912193728330000;35;35.2;34.6;7.862495
132912193728430000;35;35.2;34.6;7.862495
132912193728530000;35;35.2;34.6;7.862495
132912193728630000;35;35.2;34.6;7.862495
132912193728730000;35;35.2;34.6;7.86041164
132912193728830000;35;35.2;34.6;7.86041164
132912193728930000;35;35.2;34.6;7.86041164
132912193729030000;35;35.2;34.6;7.86041164
132912193729130000;35;35.2;34.6;7.86041164
132912193729230000;35;35.2;34.6;7.85832834
132912193729330000;35;35.2;34.6;7.85832834
132912193729430000;35;35.2;34.6;7.85832834
132912193729530000;35;35.2;34.6;7.85832834
132912193729630000;35;35.2;34.6;7.85832834
132912193729730000;35;35.2;34.6;7.856245
132912193729830000;35;35.2;34.6;7.856245
132912193729930000;35;35.2;34.6;7.856245
132912193730030000;35;35.2;34.6;7.856245
132912193730130000;35;35.2;34.6;7.856245
132912193730230000;35;35.2;34.6;7.85416174
132912193730330000;35;35.2;34.6;7.85416174
132912193730430000;35;35.2;34.6;7.85416174
132912193730530000;35;35.2;34.6;7.85416174
132912193730630000;35;35.2;34.6;7.85416174
132912193730730000;35;35.2;34.6;7.85207844
132912193730830000;35;35.2;34.6;7.85207844
132912193730930000;35;35.2;34.6;7.85207844
132912193731030000;35;35.2;34.6;7.85207844
132912193731130000;35;35.2;34.6;7.85207844
132912193731230000;35;35.2;34.6;7.849995
132912193731330000;35;35.2;34.6;7.849995
132912193731430000;35;35.2;34.6;7.849995
132912193731530000;35;35.2;34.6;7.849995
132912193731630000;35;35.2;34.6;7.849995
132912193731730000;35;35.2;34.6;7.847912
132912193731830000;35;35.2;34.6;7.847912
132912193731930000;35;35.2;34.6;7.847912
132912193732030000;35;35.2;34.6;7.847912
132912193732130000;35;35.2;34.6;7.847912
132912193732230000;35;35.2;34.6;7.845828
132912193732330000;35;35.2;34.6;7.845828
132912193732430000;35;35.2;34.6;7.845828
132912193732530000;35;35.2;34.6;7.845828
132912193732630000;35;35.2;34.6;7.845828
132912193732730000;35;35.2;34.6;7.84374475
132912193732830000;35;35.2;34.6;7.84374475
132912193732930000;35;35.2;34.6;7.84374475
132912193733030000;35;35.2;34.6;7.84374475
132912193733130000;35;35.2;34.6;7.84374475
132912193733230000;35;35.2;34.6;7.84166145
132912193733330000;35;35.2;34.6;7.84166145
132912193733430000;35;35.2;34.6;7.84166145
132912193733530000;35;35.2;34.6;7.84166145
132912193733630000;35;35.2;34.6;7.84166145
132912193733730000;35;35.2;34.6;7.839578
132912193733830000;35;35.2;34.6;7.839578
132912193733930000;35;35.2;34.6;7.839578
132912193734030000;35;35.2;34.6;7.839578
132912193734130000;35;35.2;34.6;7.839578
132912193734230000;35;35.2;34.6;7.837495
132912193734330000;35;35.2;34.6;7.837495
132912193734430000;35;35.2;34.6;7.837495
132912193734530000;35;35.2;34.6;7.837495
132912193734630000;35;35.2;34.6;7.837495
132912193734730000;35;35.2;34.6;7.83541155
132912193734830000;35;35.2;34.6;7.83541155
132912193734930000;35;35.2;34.6;7.83541155
132912193735030000;35;35.2;34.6;7.83541155
132912193735130000;35;35.2;34.6;7.83541155
132912193735230000;35;35.2;34.6;7.83332825
132912193735330000;35;35.2;34.6;7.83332825
132912193735430000;35;35.2;34.6;7.83332825
132912193735530000;35;35.2;34.6;7.83332825
132912193735630000;35;35.2;34.6;7.83332825
132912193735730000;35;35.2;34.6;7.831245
132912193735830000;35;35.2;34.6;7.831245
132912193735930000;35;35.2;34.6;7.831245
132912193736030000;35;35.2;34.6;7.831245
132912193736130000;35;35.2;34.6;7.831245
132912193736230000;35;35.2;34.6;7.82916164
132912193736330000;35;35.2;34.6;7.82916164
132912193736430000;35;35.2;34.6;7.82916164
132912193736530000;35;35.2;34.6;7.82916164
132912193736630000;35;35.2;34.6;7.82916164
132912193736730000;35;35.2;34.6;7.82707834
132912193736830000;35;35.2;34.6;7.82707834
132912193736930000;35;35.2;34.6;7.82707834
132912193737030000;35;35.2;34.6;7.82707834
132912193737130000;35;35.2;34.6;7.82707834
132912193737230000;35;35.2;34.6;7.824995
132912193737330000;35;35.2;34.6;7.824995
132912193737430000;35;35.2;34.6;7.824995
132912193737530000;35;35.2;34.6;7.824995
132912193737630000;35;35.2;34.6;7.824995
132912193737730000;35;35.2;34.6;7.82291174
132912193737830000;35;35.2;34.6;7.82291174
132912193737930000;35;35.2;34.6;7.82291174
132912193738030000;35;35.2;34.6;7.82291174
132912193738130000;35;35.2;34.6;7.82291174
132912193738230000;35;35.2;34.6;7.820828
132912193738330000;35;35.2;34.6;7.820828
132912193738430000;35;35.2;34.6;7.820828
132912193738530000;35;35.2;34.6;7.820828
132912193738630000;35;35.2;34.6;7.820828
132912193738730000;35;35.2;34.6;7.81874466
132912193738830000;35;35.2;34.6;7.81874466
132912193738930000;35;35.2;34.6;7.81874466
132912193739030000;35;35.2;34.6;7.81874466
132912193739130000;35;35.2;34.6;7.81874466
132912193739230000;35;35.2;34.6;7.81666136
132912193739330000;35;35.2;34.6;7.81666136
132912193739430000;35;35.2;34.6;7.81666136
132912193739530000;35;35.2;34.6;7.81666136
132912193739630000;35;35.2;34.6;7.81666136
132912193739730000;35;35.2;34.6;7.814578
132912193739830000;35;35.2;34.6;7.814578
132912193739930000;35;35.2;34.6;7.814578
132912193740030000;35;35.2;34.6;7.814578
132912193740130000;35;35.2;34.6;7.814578
132912193740230000;35;35.2;34.6;7.81249475
132912193740330000;35;35.2;34.6;7.81249475
132912193740430000;35;35.2;34.6;7.81249475
132912193740530000;35;35.2;34.6;7.81249475
132912193740630000;35;35.2;34.6;7.81249475
132912193740730000;35;35.2;34.6;7.81041145
132912193740830000;35;35.2;34.6;7.81041145
132912193740930000;35;35.2;34.6;7.81041145
132912193741030000;35;35.2;34.6;7.81041145
132912193741130000;35;35.2;34.6;7.81041145
132912193741230000;35;35.2;34.6;7.808328
132912193741330000;35;35.2;34.6;7.808328
132912193741430000;35;35.2;34.6;7.808328
132912193741530000;35;35.2;34.6;7.808328
132912193741630000;35;35.2;34.6;7.808328
132912193741730000;35;35.2;34.6;7.806245
132912193741830000;35;35.2;34.6;7.806245
132912193741930000;35;35.2;34.6;7.806245
132912193742030000;35;35.2;34.6;7.806245
132912193742130000;35;35.2;34.6;7.806245
132912193742230000;35;35.2;34.6;7.80416155
132912193742330000;35;35.2;34.6;7.80416155
132912193742430000;35;35.2;34.6;7.80416155
132912193742530000;35;35.2;34.6;7.80416155
132912193742630000;35;35.2;34.6;7.80416155
132912193742730000;35;35.2;34.6;7.80207825
132912193742830000;35;35.2;34.6;7.80207825
132912193742930000;35;35.2;34.6;7.80207825
132912193743030000;35;35.2;34.6;7.80207825
132912193743130000;35;35.2;34.6;7.80207825
132912193743230000;35;35.2;34.6;7.799995
132912193743330000;35;35.2;34.6;7.799995
132912193743430000;35;35.2;34.6;7.799995
132912193743530000;35;35.2;34.6;7.799995
132912193743630000;35;35.2;34.6;7.799995
132912193743730000;35;35.2;34.6;7.79791164
132912193743830000;35;35.2;34.6;7.79791164
132912193743930000;35;35.2;34.6;7.79791164
132912193744030000;35;35.2;34.6;7.79791164
132912193744130000;35;35.2;34.6;7.79791164
132912193744230000;35;35.2;34.6;7.795828
132912193744330000;35;35.2;34.6;7.795828
132912193744430000;35;35.2;34.6;7.795828
132912193744530000;35;35.2;34.6;7.795828
132912193744630000;35;35.2;34.6;7.795828
132912193744730000;35;35.2;34.6;7.79374456
132912193744830000;35;35.2;34.6;7.79374456
132912193744930000;35;35.2;34.6;7.79374456
132912193745030000;35;35.2;34.6;7.79374456
132912193745130000;35;35.2;34.6;7.79374456
132912193745230000;35;35.2;34.6;7.79166126
132912193745330000;35;35.2;34.6;7.79166126
132912193745430000;35;35.2;34.6;7.79166126
132912193745530000;35;35.2;34.6;7.79166126
132912193745630000;35;35.2;34.6;7.79166126
132912193745730000;35;35.2;34.6;7.789578
132912193745830000;35;35.2;34.6;7.789578
132912193745930000;35;35.2;34.6;7.789578
132912193746030000;35;35.2;34.6;7.789578
132912193746130000;35;35.2;34.6;7.789578
132912193746230000;35;35.2;34.6;7.78749466
132912193746330000;35;35.2;34.6;7.78749466
132912193746430000;35;35.2;34.6;7.78749466
132912193746530000;35;35.2;34.6;7.78749466
132912193746630000;35;35.2;34.6;7.78749466
132912193746730000;35;35.2;34.6;7.78541136
132912193746830000;35;35.2;34.6;7.78541136
132912193746930000;35;35.2;34.6;7.78541136
132912193747030000;35;35.2;34.6;7.78541136
132912193747130000;35;35.2;34.6;7.78541136
132912193747230000;35;35.2;34.6;7.783328
132912193747330000;35;35.2;34.6;7.783328
132912193747430000;35;35.2;34.6;7.783328
132912193747530000;35;35.2;34.6;7.783328
132912193747630000;35;35.2;34.6;7.783328
132912193747730000;35;35.2;34.6;7.78124475
132912193747830000;35;35.2;34.6;7.78124475
132912193747930000;35;35.2;34.6;7.78124475
132912193748030000;35;35.2;34.6;7.78124475
132912193748130000;35;35.2;34.6;7.78124475
132912193748230000;35;35.2;34.6;7.77916145
132912193748330000;35;35.2;34.6;7.77916145
132912193748430000;35;35.2;34.6;7.77916145
132912193748530000;35;35.2;34.6;7.77916145
132912193748630000;35;35.2;34.6;7.77916145
132912193748730000;35;35.2;34.6;7.777078
132912193748830000;35;35.2;34.6;7.777078
132912193748930000;35;35.2;34.6;7.777078
132912193749030000;35;35.2;34.6;7.777078
132912193749130000;35;35.2;34.6;7.777078
132912193749230000;35;35.2;34.6;7.774995
132912193749330000;35;35.2;34.6;7.774995
132912193749430000;35;35.2;34.6;7.774995
132912193749530000;35;35.2;34.6;7.774995
132912193749630000;35;35.2;34.6;7.774995
132912193749730000;35;35.2;34.6;7.77291155
132912193749830000;35;35.2;34.6;7.77291155
132912193749930000;35;35.2;34.6;7.77291155
132912193750030000;35;35.2;34.6;7.77291155
132912193750130000;35;35.2;34.6;7.77291155
132912193750230000;35;35.2;34.6;7.770828
132912193750330000;35;35.2;34.6;7.770828
132912193750430000;35;35.2;34.6;7.770828
132912193750530000;35;35.2;34.6;7.770828
132912193750630000;35;35.2;34.6;7.770828
132912193750730000;35;35.2;34.6;7.76874447
132912193750830000;35;35.2;34.6;7.76874447
132912193750930000;35;35.2;34.6;7.76874447
132912193751030000;35;35.2;34.6;7.76874447
132912193751130000;35;35.2;34.6;7.76874447
132912193751230000;35;35.2;34.6;7.766661
132912193751330000;35;35.2;34.6;7.766661
132912193751430000;35;35.2;34.6;7.766661
132912193751530000;35;35.2;34.6;7.766661
132912193751630000;35;35.2;34.6;7.766661
132912193751730000;35;35.2;34.6;7.764578
132912193751830000;35;35.2;34.6;7.764578
132912193751930000;35;35.2;34.6;7.764578
132912193752030000;35;35.2;34.6;7.764578
132912193752130000;35;35.2;34.6;7.764578
132912193752230000;35;35.2;34.6;7.76249456
132912193752330000;35;35.2;34.6;7.76249456
132912193752430000;35;35.2;34.6;7.76249456
132912193752530000;35;35.2;34.6;7.76249456
132912193752630000;35;35.2;34.6;7.76249456
132912193752730000;35;35.2;34.6;7.76041126
132912193752830000;35;35.2;34.6;7.76041126
132912193752930000;35;35.2;34.6;7.76041126
132912193753030000;35;35.2;34.6;7.76041126
132912193753130000;35;35.2;34.6;7.76041126
132912193753230000;35;35.2;34.6;7.758328
132912193753330000;35;35.2;34.6;7.758328
132912193753430000;35;35.2;34.6;7.758328
132912193753530000;35;35.2;34.6;7.758328
132912193753630000;35;35.2;34.6;7.758328
132912193753730000;35;35.2;34.6;7.75624466
132912193753830000;35;35.2;34.6;7.75624466
132912193753930000;35;35.2;34.6;7.75624466
132912193754030000;35;35.2;34.6;7.75624466
132912193754130000;35;35.2;34.6;7.75624466
132912193754230000;35;35.2;34.6;7.75416136
132912193754330000;35;35.2;34.6;7.75416136
132912193754430000;35;35.2;34.6;7.75416136
132912193754530000;35;35.2;34.6;7.75416136
132912193754630000;35;35.2;34.6;7.75416136
132912193754730000;35;35.2;34.6;7.752078
132912193754830000;35;35.2;34.6;7.752078
132912193754930000;35;35.2;34.6;7.752078
132912193755030000;35;35.2;34.6;7.752078
132912193755130000;35;35.2;34.6;7.752078
132912193755230000;35;35.2;34.6;7.74999475
132912193755330000;35;35.2;34.6;7.74999475
132912193755430000;35;35.2;34.6;7.74999475
132912193755530000;35;35.2;34.6;7.74999475
132912193755630000;35;35.2;34.6;7.74999475
132912193755730000;35;35.2;34.6;7.74791145
132912193755830000;35;35.2;34.6;7.74791145
132912193755930000;35;35.2;34.6;7.74791145
132912193756030000;35;35.2;34.6;7.74791145
132912193756130000;35;35.2;34.6;7.74791145
132912193756230000;35;35.2;34.6;7.74582767
132912193756330000;35;35.2;34.6;7.74582767
132912193756430000;35;35.2;34.6;7.74582767
132912193756530000;35;35.2;34.6;7.74582767
132912193756630000;35;35.2;34.6;7.74582767
132912193756730000;35;35.2;34.6;7.74374437
132912193756830000;35;35.2;34.6;7.74374437
132912193756930000;35;35.2;34.6;7.74374437
132912193757030000;35;35.2;34.6;7.74374437
132912193757130000;35;35.2;34.6;7.74374437
132912193757230000;35;35.2;34.6;7.741661
132912193757330000;35;35.2;34.6;7.741661
132912193757430000;35;35.2;34.6;7.741661
132912193757530000;35;35.2;34.6;7.741661
132912193757630000;35;35.2;34.6;7.741661
132912193757730000;35;35.2;34.6;7.739578
132912193757830000;35;35.2;34.6;7.739578
132912193757930000;35;35.2;34.6;7.739578
132912193758030000;35;35.2;34.6;7.739578
132912193758130000;35;35.2;34.6;7.739578
132912193758230000;35;35.2;34.6;7.73749447
132912193758330000;35;35.2;34.6;7.73749447
132912193758430000;35;35.2;34.6;7.73749447
132912193758530000;35;35.2;34.6;7.73749447
132912193758630000;35;35.2;34.6;7.73749447
132912193758730000;35;35.2;34.6;7.735411
132912193758830000;35;35.2;34.6;7.735411
132912193758930000;35;35.2;34.6;7.735411
132912193759030000;35;35.2;34.6;7.735411
132912193759130000;35;35.2;34.6;7.735411
132912193759230000;35;35.2;34.6;7.733328
132912193759330000;35;35.2;34.6;7.733328
132912193759430000;35;35.2;34.6;7.733328
132912193759530000;35;35.2;34.6;7.733328
132912193759630000;35;35.2;34.6;7.733328
132912193759730000;35;35.2;34.6;7.73124456
132912193759830000;35;35.2;34.6;7.73124456
132912193759930000;35;35.2;34.6;7.73124456
132912193760030000;35;35.2;34.6;7.73124456
132912193760130000;35;35.2;34.6;7.73124456
132912193760230000;35;35.2;34.6;7.72916126
132912193760330000;35;35.2;34.6;7.72916126
132912193760430000;35;35.2;34.6;7.72916126
132912193760530000;35;35.2;34.6;7.72916126
132912193760630000;35;35.2;34.6;7.72916126
132912193760730000;35;35.2;34.6;7.727078
132912193760830000;35;35.2;34.6;7.727078
132912193760930000;35;35.2;34.6;7.727078
132912193761030000;35;35.2;34.6;7.727078
132912193761130000;35;35.2;34.6;7.727078
132912193761230000;35;35.2;34.6;7.72499466
132912193761330000;35;35.2;34.6;7.72499466
132912193761430000;35;35.2;34.6;7.72499466
132912193761530000;35;35.2;34.6;7.72499466
132912193761630000;35;35.2;34.6;7.72499466
132912193761730000;35;35.2;34.6;7.72291136
132912193761830000;35;35.2;34.6;7.72291136
132912193761930000;35;35.2;34.6;7.72291136
132912193762030000;35;35.2;34.6;7.72291136
132912193762130000;35;35.2;34.6;7.72291136
132912193762230000;35;35.2;34.6;7.72082758
132912193762330000;35;35.2;34.6;7.72082758
132912193762430000;35;35.2;34.6;7.72082758
132912193762530000;35;35.2;34.6;7.72082758
132912193762630000;35;35.2;34.6;7.72082758
132912193762730000;35;35.2;34.6;7.71874428
132912193762830000;35;35.2;34.6;7.71874428
132912193762930000;35;35.2;34.6;7.71874428
132912193763030000;35;35.2;34.6;7.71874428
132912193763130000;35;35.2;34.6;7.71874428
132912193763230000;35;35.2;34.6;7.716661
132912193763330000;35;35.2;34.6;7.716661
132912193763430000;35;35.2;34.6;7.716661
132912193763530000;35;35.2;34.6;7.716661
132912193763630000;35;35.2;34.6;7.716661
132912193763730000;35;35.2;34.6;7.71457767
132912193763830000;35;35.2;34.6;7.71457767
132912193763930000;35;35.2;34.6;7.71457767
132912193764030000;35;35.2;34.6;7.71457767
132912193764130000;35;35.2;34.6;7.71457767
132912193764230000;35;35.2;34.6;7.71249437
132912193764330000;35;35.2;34.6;7.71249437
132912193764430000;35;35.2;34.6;7.71249437
132912193764530000;35;35.2;34.6;7.71249437
132912193764630000;35;35.2;34.6;7.71249437
132912193764730000;35;35.2;34.6;7.710411
132912193764830000;35;35.2;34.6;7.710411
132912193764930000;35;35.2;34.6;7.710411
132912193765030000;35;35.2;34.6;7.710411
132912193765130000;35;35.2;34.6;7.710411
132912193765230000;35;35.2;34.6;7.708328
132912193765330000;35;35.2;34.6;7.708328
132912193765430000;35;35.2;34.6;7.708328
132912193765530000;35;35.2;34.6;7.708328
132912193765630000;35;35.2;34.6;7.708328
132912193765730000;35;35.2;34.6;7.70624447
132912193765830000;35;35.2;34.6;7.70624447
132912193765930000;35;35.2;34.6;7.70624447
132912193766030000;35;35.2;34.6;7.70624447
132912193766130000;35;35.2;34.6;7.70624447
132912193766230000;35;35.2;34.6;7.704161
132912193766330000;35;35.2;34.6;7.704161
132912193766430000;35;35.2;34.6;7.704161
132912193766530000;35;35.2;34.6;7.704161
132912193766630000;35;35.2;34.6;7.704161
132912193766730000;35;35.2;34.6;7.702078
132912193766830000;35;35.2;34.6;7.702078
132912193766930000;35;35.2;34.6;7.702078
132912193767030000;35;35.2;34.6;7.702078
132912193767130000;35;35.2;34.6;7.702078
132912193767230000;35;35.2;34.6;7.69999456
132912193767330000;35;35.2;34.6;7.69999456
132912193767430000;35;35.2;34.6;7.69999456
132912193767530000;35;35.2;34.6;7.69999456
132912193767630000;35;35.2;34.6;7.69999456
132912193767730000;35;35.2;34.6;7.69791126
132912193767830000;35;35.2;34.6;7.69791126
132912193767930000;35;35.2;34.6;7.69791126
132912193768030000;35;35.2;34.6;7.69791126
