Filetime;VL-Temperatur (Soll);VL-Temperatur (Ist);RL-Temperatur (Ist);Öffnung des Durchgangsventils (Soll)
132912200219530000;40;39.8;39;16.1010323
132912200219630000;40;39.8;39;16.1010323
132912200219730000;40;39.8;39;16.1031151
132912200219830000;40;39.8;39;16.1031151
132912200219930000;40;39.8;39;16.1031151
132912200220030000;40;39.8;39;16.1031151
132912200220130000;40;39.8;39;16.1031151
132912200220230000;40;39.8;39;16.1051979
132912200220330000;40;39.8;39;16.1051979
132912200220430000;40;39.8;39;16.1051979
132912200220530000;40;39.8;39;16.1051979
132912200220630000;40;39.8;39;16.1051979
132912200220730000;40;39.8;39;16.1072826
132912200220830000;40;39.8;39;16.1072826
132912200220930000;40;39.8;39;16.1072826
132912200221030000;40;39.8;39;16.1072826
132912200221130000;40;39.8;39;16.1072826
132912200221230000;40;39.8;39;16.1093655
132912200221330000;40;39.8;39;16.1093655
132912200221430000;40;39.8;39;16.1093655
132912200221530000;40;39.8;39;16.1093655
132912200221630000;40;39.8;39;16.1093655
132912200221730000;40;39.8;39;16.1114483
132912200221830000;40;39.8;39;16.1114483
132912200221930000;40;39.8;39;16.1114483
132912200222030000;40;39.8;39;16.1114483
132912200222130000;40;39.8;39;16.1114483
132912200222230000;40;39.8;39;16.113533
132912200222330000;40;39.8;39;16.113533
132912200222430000;40;39.8;39;16.113533
132912200222530000;40;39.8;39;16.113533
132912200222630000;40;39.8;39;16.113533
132912200222730000;40;39.8;39;16.1156158
132912200222830000;40;39.8;39;16.1156158
132912200222930000;40;39.8;39;16.1156158
132912200223030000;40;39.8;39;16.1156158
132912200223130000;40;39.8;39;16.1156158
132912200223230000;40;39.8;39;16.1176987
132912200223330000;40;39.8;39;16.1176987
132912200223430000;40;39.8;39;16.1176987
132912200223530000;40;39.8;39;16.1176987
132912200223630000;40;39.8;39;16.1176987
132912200223730000;40;39.8;39;16.1197815
132912200223830000;40;39.8;39;16.1197815
132912200223930000;40;39.8;39;16.1197815
132912200224030000;40;39.8;39;16.1197815
132912200224130000;40;39.8;39;16.1197815
132912200224230000;40;39.8;39;16.1218662
132912200224330000;40;39.8;39;16.1218662
132912200224430000;40;39.8;39;16.1218662
132912200224530000;40;39.8;39;16.1218662
132912200224630000;40;39.8;39;16.1218662
132912200224730000;40;39.8;39;16.12395
132912200224830000;40;39.8;39;16.12395
132912200224930000;40;39.8;39;16.12395
132912200225030000;40;39.8;39;16.12395
132912200225130000;40;39.8;39;16.12395
132912200225230000;40;39.8;39;16.1260319
132912200225330000;40;39.8;39;16.1260319
132912200225430000;40;39.8;39;16.1260319
132912200225530000;40;39.8;39;16.1260319
132912200225630000;40;39.8;39;16.1260319
132912200225730000;40;39.8;39;16.1281147
132912200225830000;40;39.8;39;16.1281147
132912200225930000;40;39.8;39;16.1281147
132912200226030000;40;39.8;39;16.1281147
132912200226130000;40;39.8;39;16.1281147
132912200226230000;40;39.8;39;16.1302
132912200226330000;40;39.8;39;16.1302
132912200226430000;40;39.8;39;16.1302
132912200226530000;40;39.8;39;16.1302
132912200226630000;40;39.8;39;16.1302
132912200226730000;40;39.8;39;16.1322823
132912200226830000;40;39.8;39;16.1322823
132912200226930000;40;39.8;39;16.1322823
132912200227030000;40;39.8;39;16.1322823
132912200227130000;40;39.8;39;16.1322823
132912200227230000;40;39.8;39;16.1343651
132912200227330000;40;39.8;39;16.1343651
132912200227430000;40;39.8;39;16.1343651
132912200227530000;40;39.8;39;16.1343651
132912200227630000;40;39.8;39;16.1343651
132912200227730000;40;39.8;39;16.13645
132912200227830000;40;39.8;39;16.13645
132912200227930000;40;39.8;39;16.13645
132912200228030000;40;39.8;39;16.13645
132912200228130000;40;39.8;39;16.13645
132912200228230000;40;39.8;39;16.1385326
132912200228330000;40;39.8;39;16.1385326
132912200228430000;40;39.8;39;16.1385326
132912200228530000;40;39.8;39;16.1385326
132912200228630000;40;39.8;39;16.1385326
132912200228730000;40;39.8;39;16.1406155
132912200228830000;40;39.8;39;16.1406155
132912200228930000;40;39.8;39;16.1406155
132912200229030000;40;39.8;39;16.1406155
132912200229130000;40;39.8;39;16.1406155
132912200229230000;40;39.8;39;16.1426983
132912200229330000;40;39.8;39;16.1426983
132912200229430000;40;39.8;39;16.1426983
132912200229530000;40;39.8;39;16.1426983
132912200229630000;40;39.8;39;16.1426983
132912200229730000;40;39.8;39;16.144783
132912200229830000;40;39.8;39;16.144783
132912200229930000;40;39.8;39;16.144783
132912200230030000;40;39.8;39;16.144783
132912200230130000;40;39.8;39;16.144783
132912200230230000;40;39.8;39;16.1468658
132912200230330000;40;39.8;39;16.1468658
132912200230430000;40;39.8;39;16.1468658
132912200230530000;40;39.8;39;16.1468658
132912200230630000;40;39.8;39;16.1468658
132912200230730000;40;39.8;39;16.1489487
132912200230830000;40;39.8;39;16.1489487
132912200230930000;40;39.8;39;16.1489487
132912200231030000;40;39.8;39;16.1489487
132912200231130000;40;39.8;39;16.1489487
132912200231230000;40;39.8;39;16.1510315
132912200231330000;40;39.8;39;16.1510315
132912200231430000;40;39.8;39;16.1510315
132912200231530000;40;39.8;39;16.1510315
132912200231630000;40;39.8;39;16.1510315
132912200231730000;40;39.8;39;16.1531162
132912200231830000;40;39.8;39;16.1531162
132912200231930000;40;39.8;39;16.1531162
132912200232030000;40;39.8;39;16.1531162
132912200232130000;40;39.8;39;16.1531162
132912200232230000;40;39.8;39;16.1552
132912200232330000;40;39.8;39;16.1552
132912200232430000;40;39.8;39;16.1552
132912200232530000;40;39.8;39;16.1552
132912200232630000;40;39.8;39;16.1552
132912200232730000;40;39.8;39;16.1572819
132912200232830000;40;39.8;39;16.1572819
132912200232930000;40;39.8;39;16.1572819
132912200233030000;40;39.8;39;16.1572819
132912200233130000;40;39.8;39;16.1572819
132912200233230000;40;39.8;39;16.1593666
132912200233330000;40;39.8;39;16.1593666
132912200233430000;40;39.8;39;16.1593666
132912200233530000;40;39.8;39;16.1593666
132912200233630000;40;39.8;39;16.1593666
132912200233730000;40;39.8;39;16.16145
132912200233830000;40;39.8;39;16.16145
132912200233930000;40;39.8;39;16.16145
132912200234030000;40;39.8;39;16.16145
132912200234130000;40;39.8;39;16.16145
132912200234230000;40;39.8;39;16.1635323
132912200234330000;40;39.8;39;16.1635323
132912200234430000;40;39.8;39;16.1635323
132912200234530000;40;39.8;39;16.1635323
132912200234630000;40;39.8;39;16.1635323
132912200234730000;40;39.8;39;16.1656151
132912200234830000;40;39.8;39;16.1656151
132912200234930000;40;39.8;39;16.1656151
132912200235030000;40;39.8;39;16.1656151
132912200235130000;40;39.8;39;16.1656151
132912200235230000;40;39.8;39;16.1677
132912200235330000;40;39.8;39;16.1677
132912200235430000;40;39.8;39;16.1677
132912200235530000;40;39.8;39;16.1677
132912200235630000;40;39.8;39;16.1677
132912200235730000;40;39.8;39;16.1697826
132912200235830000;40;39.8;39;16.1697826
132912200235930000;40;39.8;39;16.1697826
132912200236030000;40;39.8;39;16.1697826
132912200236130000;40;39.8;39;16.1697826
132912200236230000;40;39.8;39;16.1718655
132912200236330000;40;39.8;39;16.1718655
132912200236430000;40;39.8;39;16.1718655
132912200236530000;40;39.8;39;16.1718655
132912200236630000;40;39.8;39;16.1718655
132912200236730000;40;39.8;39;16.1739483
132912200236830000;40;39.8;39;16.1739483
132912200236930000;40;39.8;39;16.1739483
132912200237030000;40;39.8;39;16.1739483
132912200237130000;40;39.8;39;16.1739483
132912200237230000;40;39.8;39;16.176033
132912200237330000;40;39.8;39;16.176033
132912200237430000;40;39.8;39;16.176033
132912200237530000;40;39.8;39;16.176033
132912200237630000;40;39.8;39;16.176033
132912200237730000;40;39.8;39;16.1781158
132912200237830000;40;39.8;39;16.1781158
132912200237930000;40;39.8;39;16.1781158
132912200238030000;40;39.8;39;16.1781158
132912200238130000;40;39.8;39;16.1781158
132912200238230000;40;39.8;39;16.1801987
132912200238330000;40;39.8;39;16.1801987
132912200238430000;40;39.8;39;16.1801987
132912200238530000;40;39.8;39;16.1801987
132912200238630000;40;39.8;39;16.1801987
132912200238730000;40;39.8;39;16.1822815
132912200238830000;40;39.8;39;16.1822815
132912200238930000;40;39.8;39;16.1822815
132912200239030000;40;39.8;39;16.1822815
132912200239130000;40;39.8;39;16.1822815
132912200239230000;40;39.8;39;16.1843662
132912200239330000;40;39.8;39;16.1843662
132912200239430000;40;39.8;39;16.1843662
132912200239530000;40;39.8;39;16.1843662
132912200239630000;40;39.8;39;16.1843662
132912200239730000;40;39.8;39;16.18645
132912200239830000;40;39.8;39;16.18645
132912200239930000;40;39.8;39;16.18645
132912200240030000;40;39.8;39;16.18645
132912200240130000;40;39.8;39;16.18645
132912200240230000;40;39.8;39;16.1885319
132912200240330000;40;39.8;39;16.1885319
132912200240430000;40;39.8;39;16.1885319
132912200240530000;40;39.8;39;16.1885319
132912200240630000;40;39.8;39;16.1885319
132912200240730000;40;39.8;39;16.1906166
132912200240830000;40;39.8;39;16.1906166
132912200240930000;40;39.8;39;16.1906166
132912200241030000;40;39.8;39;16.1906166
132912200241130000;40;39.8;39;16.1906166
132912200241230000;40;39.8;39;16.1927
132912200241330000;40;39.8;39;16.1927
132912200241430000;40;39.8;39;16.1927
132912200241530000;40;39.8;39;16.1927
132912200241630000;40;39.8;39;16.1927
132912200241730000;40;39.8;39;16.1947823
132912200241830000;40;39.8;39;16.1947823
132912200241930000;40;39.8;39;16.1947823
132912200242030000;40;39.8;39;16.1947823
132912200242130000;40;39.8;39;16.1947823
132912200242230000;40;39.8;39;16.1968651
132912200242330000;40;39.8;39;16.1968651
132912200242430000;40;39.8;39;16.1968651
132912200242530000;40;39.8;39;16.1968651
132912200242630000;40;39.8;39;16.1968651
132912200242730000;40;39.8;39;16.19895
132912200242830000;40;39.8;39;16.19895
132912200242930000;40;39.8;39;16.19895
132912200243030000;40;39.8;39;16.19895
132912200243130000;40;39.8;39;16.19895
132912200243230000;40;39.8;39;16.2010326
132912200243330000;40;39.8;39;16.2010326
132912200243430000;40;39.8;39;16.2010326
132912200243530000;40;39.8;39;16.2010326
132912200243630000;40;39.8;39;16.2010326
132912200243730000;40;39.8;39;16.2031155
132912200243830000;40;39.8;39;16.2031155
132912200243930000;40;39.8;39;16.2031155
132912200244030000;40;39.8;39;16.2031155
132912200244130000;40;39.8;39;16.2031155
132912200244230000;40;39.8;39;16.2051983
132912200244330000;40;39.8;39;16.2051983
132912200244430000;40;39.8;39;16.2051983
132912200244530000;40;39.8;39;16.2051983
132912200244630000;40;39.8;39;16.2051983
132912200244730000;40;39.8;39;16.207283
132912200244830000;40;39.8;39;16.207283
132912200244930000;40;39.8;39;16.207283
132912200245030000;40;39.8;39;16.207283
132912200245130000;40;39.8;39;16.207283
132912200245230000;40;39.8;39;16.2093658
132912200245330000;40;39.8;39;16.2093658
132912200245430000;40;39.8;39;16.2093658
132912200245530000;40;39.8;39;16.2093658
132912200245630000;40;39.8;39;16.2093658
132912200245730000;40;39.8;39;16.2114487
132912200245830000;40;39.8;39;16.2114487
132912200245930000;40;39.8;39;16.2114487
132912200246030000;40;39.8;39;16.2114487
132912200246130000;40;39.8;39;16.2114487
132912200246230000;40;39.8;39;16.2135334
132912200246330000;40;39.8;39;16.2135334
132912200246430000;40;39.8;39;16.2135334
132912200246530000;40;39.8;39;16.2135334
132912200246630000;40;39.8;39;16.2135334
132912200246730000;40;39.8;39;16.2156162
132912200246830000;40;39.8;39;16.2156162
132912200246930000;40;39.8;39;16.2156162
132912200247030000;40;39.8;39;16.2156162
132912200247130000;40;39.8;39;16.2156162
132912200247230000;40;39.8;39;16.2177
132912200247330000;40;39.8;39;16.2177
132912200247430000;40;39.8;39;16.2177
132912200247530000;40;39.8;39;16.2177
132912200247630000;40;39.8;39;16.2177
132912200247730000;40;39.8;39;16.2197819
132912200247830000;40;39.8;39;16.2197819
132912200247930000;40;39.8;39;16.2197819
132912200248030000;40;39.8;39;16.2197819
132912200248130000;40;39.8;39;16.2197819
132912200248230000;40;39.8;39;16.2218666
132912200248330000;40;39.8;39;16.2218666
132912200248430000;40;39.8;39;16.2218666
132912200248530000;40;39.8;39;16.2218666
132912200248630000;40;39.8;39;16.2218666
132912200248730000;40;39.8;39;16.22395
132912200248830000;40;39.8;39;16.22395
132912200248930000;40;39.8;39;16.22395
132912200249030000;40;39.8;39;16.22395
132912200249130000;40;39.8;39;16.22395
132912200249230000;40;39.8;39;16.2260323
132912200249330000;40;39.8;39;16.2260323
132912200249430000;40;39.8;39;16.2260323
132912200249530000;40;39.8;39;16.2260323
132912200249630000;40;39.8;39;16.2260323
132912200249730000;40;39.8;39;16.2281151
132912200249830000;40;39.8;39;16.2281151
132912200249930000;40;39.8;39;16.2281151
132912200250030000;40;39.8;39;16.2281151
132912200250130000;40;39.8;39;16.2281151
132912200250230000;40;39.8;39;16.2302
132912200250330000;40;39.8;39;16.2302
132912200250430000;40;39.8;39;16.2302
132912200250530000;40;39.8;39;16.2302
132912200250630000;40;39.8;39;16.2302
132912200250730000;40;39.8;39;16.2322826
132912200250830000;40;39.8;39;16.2322826
132912200250930000;40;39.8;39;16.2322826
132912200251030000;40;39.8;39;16.2322826
132912200251130000;40;39.8;39;16.2322826
132912200251230000;40;39.8;39;16.2343655
132912200251330000;40;39.8;39;16.2343655
132912200251430000;40;39.8;39;16.2343655
132912200251530000;40;39.8;39;16.2343655
132912200251630000;40;39.8;39;16.2343655
132912200251730000;40;39.8;39;16.23645
132912200251830000;40;39.8;39;16.23645
132912200251930000;40;39.8;39;16.23645
132912200252030000;40;39.8;39;16.23645
132912200252130000;40;39.8;39;16.23645
132912200252230000;40;39.8;39;16.238533
132912200252330000;40;39.8;39;16.238533
132912200252430000;40;39.8;39;16.238533
132912200252530000;40;39.8;39;16.238533
132912200252630000;40;39.8;39;16.238533
132912200252730000;40;39.8;39;16.2406158
132912200252830000;40;39.8;39;16.2406158
132912200252930000;40;39.8;39;16.2406158
132912200253030000;40;39.8;39;16.2406158
132912200253130000;40;39.8;39;16.2406158
132912200253230000;40;39.8;39;16.2426987
132912200253330000;40;39.8;39;16.2426987
132912200253430000;40;39.8;39;16.2426987
132912200253530000;40;39.8;39;16.2426987
132912200253630000;40;39.8;39;16.2426987
132912200253730000;40;39.8;39;16.2447834
132912200253830000;40;39.8;39;16.2447834
132912200253930000;40;39.8;39;16.2447834
132912200254030000;40;39.8;39;16.2447834
132912200254130000;40;39.8;39;16.2447834
132912200254230000;40;39.8;39;16.2468662
132912200254330000;40;39.8;39;16.2468662
132912200254430000;40;39.8;39;16.2468662
132912200254530000;40;39.8;39;16.2468662
132912200254630000;40;39.8;39;16.2468662
132912200254730000;40;39.8;39;16.24895
132912200254830000;40;39.8;39;16.24895
132912200254930000;40;39.8;39;16.24895
132912200255030000;40;39.8;39;16.24895
132912200255130000;40;39.8;39;16.24895
132912200255230000;40;39.8;39;16.2510319
132912200255330000;40;39.8;39;16.2510319
132912200255430000;40;39.8;39;16.2510319
132912200255530000;40;39.8;39;16.2510319
132912200255630000;40;39.8;39;16.2510319
132912200255730000;40;39.8;39;16.2531166
132912200255830000;40;39.8;39;16.2531166
132912200255930000;40;39.8;39;16.2531166
132912200256030000;40;39.8;39;16.2531166
132912200256130000;40;39.8;39;16.2531166
132912200256230000;40;39.8;39;16.2552
132912200256330000;40;39.8;39;16.2552
132912200256430000;40;39.8;39;16.2552
132912200256530000;40;39.8;39;16.2552
132912200256630000;40;39.8;39;16.2552
132912200256730000;40;39.8;39;16.2572823
132912200256830000;40;39.8;39;16.2572823
132912200256930000;40;39.8;39;16.2572823
132912200257030000;40;39.8;39;16.2572823
132912200257130000;40;39.8;39;16.2572823
132912200257230000;40;39.8;39;16.259367
132912200257330000;40;39.8;39;16.259367
132912200257430000;40;39.8;39;16.259367
132912200257530000;40;39.8;39;16.259367
132912200257630000;40;39.8;39;16.259367
132912200257730000;40;39.8;39;16.26145
132912200257830000;40;39.8;39;16.26145
132912200257930000;40;39.8;39;16.26145
132912200258030000;40;39.8;39;16.26145
132912200258130000;40;39.8;39;16.26145
132912200258230000;40;39.8;39;16.2635326
132912200258330000;40;39.8;39;16.2635326
132912200258430000;40;39.8;39;16.2635326
132912200258530000;40;39.8;39;16.2635326
132912200258630000;40;39.8;39;16.2635326
132912200258730000;40;39.8;39;16.2656155
132912200258830000;40;39.8;39;16.2656155
132912200258930000;40;39.8;39;16.2656155
132912200259030000;40;39.8;39;16.2656155
132912200259130000;40;39.8;39;16.2656155
132912200259230000;40;39.8;39;16.2677
132912200259330000;40;39.8;39;16.2677
132912200259430000;40;39.8;39;16.2677
132912200259530000;40;39.8;39;16.2677
132912200259630000;40;39.8;39;16.2677
132912200259730000;40;39.8;39;16.269783
132912200259830000;40;39.8;39;16.269783
132912200259930000;40;39.8;39;16.269783
132912200260030000;40;39.8;39;16.269783
132912200260130000;40;39.8;39;16.269783
132912200260230000;40;39.8;39;16.2718658
132912200260330000;40;39.8;39;16.2718658
132912200260430000;40;39.8;39;16.2718658
132912200260530000;40;39.8;39;16.2718658
132912200260630000;40;39.8;39;16.2718658
132912200260730000;40;39.8;39;16.2739487
132912200260830000;40;39.8;39;16.2739487
132912200260930000;40;39.8;39;16.2739487
132912200261030000;40;39.8;39;16.2739487
132912200261130000;40;39.8;39;16.2739487
132912200261230000;40;39.8;39;16.2760334
132912200261330000;40;39.8;39;16.2760334
132912200261430000;40;39.8;39;16.2760334
132912200261530000;40;39.8;39;16.2760334
132912200261630000;40;39.8;39;16.2760334
132912200261730000;40;39.8;39;16.2781162
132912200261830000;40;39.8;39;16.2781162
132912200261930000;40;39.8;39;16.2781162
132912200262030000;40;39.8;39;16.2781162
132912200262130000;40;39.8;39;16.2781162
132912200262230000;40;39.8;39;16.2802
132912200262330000;40;39.8;39;16.2802
132912200262430000;40;39.8;39;16.2802
132912200262530000;40;39.8;39;16.2802
132912200262630000;40;39.8;39;16.2802
132912200262730000;40;39.8;39;16.2822819
132912200262830000;40;39.8;39;16.2822819
132912200262930000;40;39.8;39;16.2822819
132912200263030000;40;39.8;39;16.2822819
132912200263130000;40;39.8;39;16.2822819
132912200263230000;40;39.8;39;16.2843666
132912200263330000;40;39.8;39;16.2843666
132912200263430000;40;39.8;39;16.2843666
132912200263530000;40;39.8;39;16.2843666
132912200263630000;40;39.8;39;16.2843666
132912200263730000;40;39.8;39;16.28645
132912200263830000;40;39.8;39;16.28645
132912200263930000;40;39.8;39;16.28645
132912200264030000;40;39.8;39;16.28645
132912200264130000;40;39.8;39;16.28645
132912200264230000;40;39.8;39;16.2885323
132912200264330000;40;39.8;39;16.2885323
132912200264430000;40;39.8;39;16.2885323
132912200264530000;40;39.8;39;16.2885323
132912200264630000;40;39.8;39;16.2885323
132912200264730000;40;39.8;39;16.290617
132912200264830000;40;39.8;39;16.290617
132912200264930000;40;39.8;39;16.290617
132912200265030000;40;39.8;39;16.290617
132912200265130000;40;39.8;39;16.290617
132912200265230000;40;39.8;39;16.2927
132912200265330000;40;39.8;39;16.2927
132912200265430000;40;39.8;39;16.2927
132912200265530000;40;39.8;39;16.2927
132912200265630000;40;39.8;39;16.2927
132912200265730000;40;39.8;39;16.2947826
132912200265830000;40;39.8;39;16.2947826
132912200265930000;40;39.8;39;16.2947826
132912200266030000;40;39.8;39;16.2947826
132912200266130000;40;39.8;39;16.2947826
132912200266230000;40;39.8;39;16.2968655
132912200266330000;40;39.8;39;16.2968655
132912200266430000;40;39.8;39;16.2968655
132912200266530000;40;39.8;39;16.2968655
132912200266630000;40;39.8;39;16.2968655
132912200266730000;40;39.8;39;16.29895
132912200266830000;40;39.8;39;16.29895
132912200266930000;40;39.8;39;16.29895
132912200267030000;40;39.8;39;16.29895
132912200267130000;40;39.8;39;16.29895
132912200267230000;40;39.8;39;16.301033
132912200267330000;40;39.8;39;16.301033
132912200267430000;40;39.8;39;16.301033
132912200267530000;40;39.8;39;16.301033
132912200267630000;40;39.8;39;16.301033
132912200267730000;40;39.8;39;16.3031158
132912200267830000;40;39.8;39;16.3031158
132912200267930000;40;39.8;39;16.3031158
132912200268030000;40;39.8;39;16.3031158
132912200268130000;40;39.8;39;16.3031158
132912200268230000;40;39.8;39;16.3051987
132912200268330000;40;39.8;39;16.3051987
132912200268430000;40;39.8;39;16.3051987
132912200268530000;40;39.8;39;16.3051987
132912200268630000;40;39.8;39;16.3051987
132912200268730000;40;39.8;39;16.3072834
132912200268830000;40;39.8;39;16.3072834
132912200268930000;40;39.8;39;16.3072834
132912200269030000;40;39.8;39;16.3072834
132912200269130000;40;39.8;39;16.3072834
132912200269230000;40;39.8;39;16.3093662
132912200269330000;40;39.8;39;16.3093662
132912200269430000;40;39.8;39;16.3093662
132912200269530000;40;39.8;39;16.3093662
132912200269630000;40;39.8;39;16.3093662
132912200269730000;40;39.8;39;16.31145
132912200269830000;40;39.8;39;16.31145
132912200269930000;40;39.8;39;16.31145
132912200270030000;40;39.8;39;16.31145
132912200270130000;40;39.8;39;16.31145
132912200270230000;40;39.8;39;16.3135338
132912200270330000;40;39.8;39;16.3135338
132912200270430000;40;39.8;39;16.3135338
132912200270530000;40;39.8;39;16.3135338
132912200270630000;40;39.8;39;16.3135338
132912200270730000;40;39.8;39;16.3156166
132912200270830000;40;39.8;39;16.3156166
132912200270930000;40;39.8;39;16.3156166
132912200271030000;40;39.8;39;16.3156166
132912200271130000;40;39.8;39;16.3156166
